"","ints","mean.K","mean.EC","mean.ECD","mean.PID","mean.FID","max.K","max.EC","max.ECD","max.PID","max.FID","MiHPT_ID","max.depth","top","bottom"
"1804","(11,12]",11.9849999666214,15.4405,457106.2,12619.4,38331.55,19,21.26,462661,12665,43947,"MIHPT-36",53.65,11,12
"1805","(12,13]",11.1349999904633,14.768,454359.5,12634.6,39796.45,12,17.27,460219,12741,43947,"MIHPT-36",53.65,12,13
"1806","(13,14]",4.36999997496605,13.23,458204.95,12714.5,40284.75,9.39999961853027,14.84,461440,12818,48830,"MIHPT-36",53.65,13,14
"1807","(14,15]",1.38750003278255,12.0115,474684.95,12764.3,41017.2,4.30000019073486,12.96,527360,13047,53713,"MIHPT-36",53.65,14,15
"1808","(15,16]",2.42399999164045,12.18,650898.75,12974.2,42970.4,5.59999990463257,13.31,704367,13199,48830,"MIHPT-36",53.65,15,16
"1809","(16,17]",3.20999999642372,12.1435,657002.5,12871.05,41749.65,5.59999990463257,18.8,723899,13047,48830,"MIHPT-36",53.65,16,17
"1810","(17,18]",3.80500001907349,11.9025,585222.9,12802.45,38575.7,6.30000019073486,12.49,648213,13047,43947,"MIHPT-36",53.65,17,18
"1811","(18,19]",9.03000001907349,11.474,723899.1,12924.65,41993.75,11,12.94,880154,13047,63478,"MIHPT-36",53.65,18,19
"1812","(19,20]",3.93400005698204,14.594,1575853.65,13874.45,44435.3,9.10000038146973,18.09,2076479,14267,53713,"MIHPT-36",53.65,19,20
"1813","(20,21]",0.117000001296401,15.5865,2162175.35,14500.15,44679.4,0.439999997615814,18.77,3313089,15793,63478,"MIHPT-36",53.65,20,21
"1817","(24,25]",2.6239999640733,15.214,10753318.85,22690.5,46144.35,5.69999980926514,16.27,12367321,23881,53713,"MIHPT-36",53.65,24,25
"1818","(25,26]",5.48000000715256,14.1715,7884823.15,20539.05,44435.3,7.40000009536743,15.34,12250130,24567,53713,"MIHPT-36",53.65,25,26
"1819","(26,27]",5.02999997138977,15.478,10606952.2,23457.3,46388.5,6.09999990463257,16.83,12832423,25407,58596,"MIHPT-36",53.65,26,27
"1820","(27,28]",3.0694999653846,13.0625,3852717.65,17517.65,41993.8,6.19999980926514,15.54,5533616,19303,43947,"MIHPT-36",53.65,27,28
"1837","(44,45]",1.2100000012666,35.243,5134494.95,21050.15,45900.2,10,52.2,7405011,23041,53713,"MIHPT-36",53.65,44,45
"1840","(47,48]",16.4495000191033,10.372,9575090.9,25379.95,49806.55,42,11,13627125,29527,63478,"MIHPT-36",53.65,47,48
"1841","(48,49]",4.9204999666661,11.7895,11752739.2,19852.3,55421.7,14,12.94,15553453,32273,73244,"MIHPT-36",53.65,48,49
"1842","(49,50]",2.2350000012666,10.9685,10321482,21439.2,43947,15,12.31,15551012,32044,58596,"MIHPT-36",53.65,49,50
"1857","(9,10]",35.2,27.7565,258125.65,17231.6,116702.7,55,31.09,263680,17396,126957,"MIHPT-37",45.05,9,10
"1858","(10,11]",50.45,27.9885,252998.55,17216.35,119632.5,90,40.92,257576,17396,156255,"MIHPT-37",45.05,10,11
"1859","(11,12]",74,14.349,249885.6,17216.25,124271.35,95,25.97,252693,17319,156255,"MIHPT-37",45.05,11,12
"1860","(12,13]",90.9,9.296,251411.65,17441.5,106936.7,95,13.14,255135,17624,112308,"MIHPT-37",45.05,12,13
"1861","(13,14]",36.240000000596,10.492,249641.5,17536.85,111087.25,87,14.07,251473,17777,117191,"MIHPT-37",45.05,13,14
"1863","(15,16]",2.44000002481043,16.4355,250374.05,17971.5,104983.5,11,17.8,252693,18387,122074,"MIHPT-37",45.05,15,16
"1864","(16,17]",0.44500000141561,20.889,247505.4,19001.6,90578.65,2.70000004768372,28.5,256356,19303,136723,"MIHPT-37",45.05,16,17
"1865","(17,18]",5.50000002644956,18.355,246467.75,19245.7,177007.45,11,20.67,249031,19379,234382,"MIHPT-37",45.05,17,18
"1866","(18,19]",1.62749999687076,15.1995,246955.95,19306.85,236335.45,14,17.93,249031,19456,375988,"MIHPT-37",45.05,18,19
"1867","(19,20]",0.140000001341104,14.048,247566.15,19405.95,207037.55,0.740000009536743,17.12,249031,19532,288095,"MIHPT-37",45.05,19,20
"1870","(22,23]",1.03999999649823,19.517,247810.35,19520.4,251960.85,7.5,29.34,250252,19684,498062,"MIHPT-37",45.05,22,23
"1871","(23,24]",3.10000001266599,10.3815,247505.1,19524.4,259285.2,13,11.02,249031,19608,336924,"MIHPT-37",45.05,23,24
"1872","(24,25]",9.14500001966953,10.1325,248359.5,19535.8,265389,27,12.12,249031,19684,366222,"MIHPT-37",45.05,24,25
"1873","(25,26]",7.00200000368059,9.5715,248359.55,19448.1,288827.1,20,11.32,250252,19608,415052,"MIHPT-37",45.05,25,26
"1874","(26,27]",3.75499999858439,9.5955,249214.15,19398.45,494399.9,18,10.86,251473,19608,908231,"MIHPT-37",45.05,26,27
"1875","(27,28]",8.54500002190471,9.535,247993.55,19493.75,316660.1,23,12.43,251473,19684,532243,"MIHPT-37",45.05,27,28
"1876","(28,29]",8.04350002631545,10.6485,245796.25,19234.4,527115.7,31,12.22,247810,19456,1088900,"MIHPT-37",45.05,28,29
"1877","(29,30]",14.5654999811202,10.146,246223.6,19390.75,406018.25,26,11.38,247810,19684,1049837,"MIHPT-37",45.05,29,30
"1878","(30,31]",20.049999981001,8.986,245979.35,19474.7,299569.65,31,10.14,247810,19608,507828,"MIHPT-37",45.05,30,31
"1879","(31,32]",14.7085000190884,9.291,245735.3,19547.2,224127.95,32,11.92,246590,19684,400403,"MIHPT-37",45.05,31,32
"1880","(32,33]",11.93499998115,8.1815,246223.6,19489.95,316416,24,9.34,249031,19684,488296,"MIHPT-37",45.05,32,33
"1881","(33,34]",7.00000000298023,8.943,247138.95,19509.1,235847.15,22,10.27,249031,19684,419935,"MIHPT-37",45.05,33,34
"1882","(34,35]",16.2900000143796,7.696,248786.8,19528.2,224860.3,29,9.3,251473,19684,351573,"MIHPT-37",45.05,34,35
"1883","(35,36]",12.745000012219,7.0815,249336.3,19543.4,242683.1,32,7.72,251473,19684,332041,"MIHPT-37",45.05,35,36
"1884","(36,37]",12.9209999945015,9.0095,247932.4,19463.35,275887.45,35,13.51,249031,19608,380871,"MIHPT-37",45.05,36,37
"1885","(37,38]",8.60599998831749,21.349,250252,19448.05,269051.1,24,47.43,252693,19608,571306,"MIHPT-37",45.05,37,38
"1886","(38,39]",1.66000002250075,14.071,250557.15,19318.25,237556,8.10000038146973,19.87,252693,19456,488296,"MIHPT-37",45.05,38,39
"1887","(39,40]",13.0164999950677,12.655,251411.8,19371.65,145512.4,22,14.37,252693,19456,180670,"MIHPT-37",45.05,39,40
"1888","(40,41]",0.39500000141561,15.695,252144.15,19287.8,339610,6,19.92,255135,19456,424818,"MIHPT-37",45.05,40,41
"1889","(41,42]",0.870000003650784,18.815,251839,19348.7,257087.95,10,33.91,253914,19456,405286,"MIHPT-37",45.05,41,42
"1890","(42,43]",6.0850000243634,11.002,249153.05,19409.85,136967.1,16,15.98,252693,19532,239265,"MIHPT-37",45.05,42,43
"1891","(43,44]",0.125384617310304,10.258,250048.5,19417.4444444444,121802.666666667,0.430000007152557,11.77,251473,19532,195318,"MIHPT-37",45.05,43,44
"1927","(32,33]",2.29999998882413,9.6515,1981688.85,12283.75,30030.45,8,13.07,2497635,13352,34181,"MIHPT-38",54.25,32,33
"1945","(50,51]",0.22000000141561,7.556,584551.6,9582.75,29298,2.5,9.17,600604,9690,39064,"MIHPT-38",54.25,50,51
"1946","(51,52]",0.234999999031424,7.642,613483.1,9697.2,29786.3,2.79999995231628,11.4,645772,10071,34181,"MIHPT-38",54.25,51,52
"1954","(8,9]",22.3428571565,17.349,479079.7,8476.45,2112857.4,45,22,482192,8850,3505966,"MIHPT-39",69.35,8,9
"1955","(9,10]",5.4599999752,10.2965,474135.7,8995.3,187505.5,20,15.57,483413,9156,732444,"MIHPT-39",69.35,9,10
"1957","(11,12]",0.9744999972,11.1665,473281.25,8819.9,694112.95,10,13.09,476089,9156,2026429,"MIHPT-39",69.35,11,12
"1958","(12,13]",35.3,9.632,475661.65,9063.95,49074,65,11.16,478530,9232,63478,"MIHPT-39",69.35,12,13
"1959","(13,14]",65.25,10.726,475661.55,9121.2,42482.1,81,14.94,478530,9232,48830,"MIHPT-39",69.35,13,14
"1960","(14,15]",41.05,9.7215,474807,9170.95,44435.3,65,11.06,477310,9308,53713,"MIHPT-39",69.35,14,15
"1961","(15,16]",25.45,12.1715,609943,9312.1,46144.35,28,13.65,979034,9613,53713,"MIHPT-39",69.35,15,16
"1962","(16,17]",17.95,10.636,1161473.35,9674.4,44923.6,21,11.67,1358684,9766,53713,"MIHPT-39",69.35,16,17
"1963","(17,18]",13.95,10.204,1305643.05,9739.3,43214.55,16,11.46,1615040,9995,53713,"MIHPT-39",69.35,17,18
"1964","(18,19]",12.59000000955,10.021,928128.8,9666.75,43458.7,17,10.64,1267128,9919,53713,"MIHPT-39",69.35,18,19
"1965","(19,20]",8.7249999989,9.8035,942899.8,9792.8,43214.55,15,11.02,1192663,10071,48830,"MIHPT-39",69.35,19,20
"1966","(20,21]",4.39500001445,10.1345,1718680.4,10651,48830,7.300000191,11.29,2235176,11139,53713,"MIHPT-39",69.35,20,21
"1967","(21,22]",0.3650000009,8.9595,1168126.45,10338.25,43458.7,3.200000048,9.62,1317179,10758,53713,"MIHPT-39",69.35,21,22
"1968","(22,23]",2.36399997715,9.317,1176427.5,10307.55,42726.25,6.099999905,10.03,1237831,10453,58596,"MIHPT-39",69.35,22,23
"1969","(23,24]",12.33999996185,12.2955,800256.45,10280.95,46144.3,18,15.58,1547899,11063,68361,"MIHPT-39",69.35,23,24
"1970","(24,25]",5.65500001895,15.656,3489547.3,12024.35,64698.9,12,16.96,4593646,12665,78127,"MIHPT-39",69.35,24,25
"1971","(25,26]",5.2150000096,13.517,4805749.65,12909.45,66652.1,7.900000095,18.13,5547044,13352,78127,"MIHPT-39",69.35,25,26
"1972","(26,27]",10.55000004765,12.7395,5734855.25,13699.05,69093.55,12,14.7,7091281,14420,78127,"MIHPT-39",69.35,26,27
"1973","(27,28]",14.45,12.847,7101779.2,14759.45,71290.8,16,15.35,7561266,15107,78127,"MIHPT-39",69.35,27,28
"1974","(28,29]",10.2149999618,14.1295,4220343.7,13458.7,71535.1,15,16.3,5111240,13810,83010,"MIHPT-39",69.35,28,29
"1975","(29,30]",9.0650000571,10.4145,3489913.6,13302.3,60060.35,13,12.02,4116336,13733,68361,"MIHPT-39",69.35,29,30
"1976","(30,31]",14.075,14.9605,5277993.1,14431.45,62013.5,17,30.54,6261178,14954,73244,"MIHPT-39",69.35,30,31
"1977","(31,32]",4.8950000192,15.8025,3748466.3,13710.4,51271.45,7.5,29.24,5123448,14344,63478,"MIHPT-39",69.35,31,32
"1978","(32,33]",3.32499999795,14.1955,2203985.7,12775.7,48097.55,7.699999809,16.52,4442274,13810,58596,"MIHPT-39",69.35,32,33
"1979","(33,34]",37.45500000005,11.0045,2843104.4,13042.8,49074.15,49,15.95,3927122,13581,58596,"MIHPT-39",69.35,33,34
"1980","(34,35]",35.4,9.252,1273720.45,12314.3,45411.9,49,10.98,2214423,12513,53713,"MIHPT-39",69.35,34,35
"1981","(35,36]",11.79500000965,10.393,1911191.15,12562.2,47365.1,31,11.27,2905362,13047,53713,"MIHPT-39",69.35,35,36
"1982","(36,37]",15.075,11.121,5765251.7,14679.4,51271.45,19,12.45,7536851,15793,63478,"MIHPT-39",69.35,36,37
"1983","(37,38]",9.5400000096,10.736,5786126.2,15240.25,50539.05,18,11.47,7018036,15717,58596,"MIHPT-39",69.35,37,38
"1984","(38,39]",9.74499999285,11.3485,3922666.2,14126.25,50294.9,13,12.16,7273171,15717,58596,"MIHPT-39",69.35,38,39
"1985","(39,40]",14.75,12.2585,12177800.8,19135.1,56886.8,20,12.85,15593738,22431,63478,"MIHPT-39",69.35,39,40
"1986","(40,41]",44.75,9.4905,9566698.3,19405.95,51515.6,75,11.38,15593738,24262,63478,"MIHPT-39",69.35,40,41
"1987","(41,42]",77.3,8.6885,2959685.25,14473.45,48585.8,97,9.31,4917142,16404,63478,"MIHPT-39",69.35,41,42
"1988","(42,43]",88.7,9.3455,1887874.9,12993.2,46388.5,150,10.45,3070162,13810,53713,"MIHPT-39",69.35,42,43
"1989","(43,44]",90.1,10.1465,1936704.7,13142.05,49074.15,94,10.85,2640462,13581,53713,"MIHPT-39",69.35,43,44
"1990","(44,45]",87.25,11.0755,2815210.45,13744.8,49074.15,89,11.73,3000580,13886,53713,"MIHPT-39",69.35,44,45
"1991","(45,46]",86.85,11.7185,2703756.75,13836.4,49318.3,89,11.96,2883389,13962,58596,"MIHPT-39",69.35,45,46
"1992","(46,47]",84.9,11.818,2478835.55,13790.6,48585.85,88,12.34,2572100,13886,58596,"MIHPT-39",69.35,46,47
"1993","(47,48]",87.8,12.0435,2377452.9,13817.35,47365.1,97,12.41,3155614,14267,53713,"MIHPT-39",69.35,47,48
"1994","(48,49]",95.55,12.505,2060121.45,13721.95,49562.45,97,13.81,2533036,13962,53713,"MIHPT-39",69.35,48,49
"1995","(49,50]",88.1,12.424,2044373.95,13748.6,48585.85,91,13.13,2157048,13810,58596,"MIHPT-39",69.35,49,50
"1996","(50,51]",88.8,12.587,2101870.75,13805.85,50294.9,91,13.06,2232734,13962,58596,"MIHPT-39",69.35,50,51
"1997","(51,52]",82.2,12,1993285.9,13756.2,46876.8,84,12.31,2144841,13886,53713,"MIHPT-39",69.35,51,52
"1998","(52,53]",80.55,12.2125,2196478.1,13859.3,45900.2,85,12.57,3331400,14496,53713,"MIHPT-39",69.35,52,53
"1999","(53,54]",84.9,12.0825,2056459.3,13927.95,48341.7,88,12.29,3022553,14344,53713,"MIHPT-39",69.35,53,54
"2000","(54,55]",90,12.5655,2407055.9,14084.25,47853.4,93,13.24,2880947,14344,58596,"MIHPT-39",69.35,54,55
"2001","(55,56]",90.75,12.411,2526627.35,14213.85,48585.85,94,12.98,2672201,14344,58596,"MIHPT-39",69.35,55,56
"2002","(56,57]",90.7,12.262,2627887.85,14366.65,49318.3,100,12.59,2829676,14573,58596,"MIHPT-39",69.35,56,57
"2003","(57,58]",88,12.2,2260933.2,14206.4,47609.25,120,12.7,3184912,14649,58596,"MIHPT-39",69.35,57,58
"2004","(58,59]",89.9,12.018,2450270.15,14366.5,46632.65,98,12.67,3216651,14649,53713,"MIHPT-39",69.35,58,59
"2005","(59,60]",86.7,12.212,2401440.5,14420.05,49074.15,100,12.76,2453688,14573,53713,"MIHPT-39",69.35,59,60
"2006","(60,61]",83.9,12.282,1887875.05,14233.05,48585.85,100,13.38,2340160,14420,53713,"MIHPT-39",69.35,60,61
"2007","(61,62]",73,11.7175,1521469.9,14034.9,46144.35,93,12.82,1715140,14115,53713,"MIHPT-39",69.35,61,62
"2008","(62,63]",80.95,13.1535,1104159.7,13866.95,47609.25,100,14.24,1275674,14039,53713,"MIHPT-39",69.35,62,63
"2009","(63,64]",82.9,13.946,603717.15,13393.8,48097.55,130,14.51,620136,13504,58596,"MIHPT-39",69.35,63,64
"2010","(64,65]",83.9,14.691,590105.95,13412.8,51759.8,110,15.34,594501,13504,58596,"MIHPT-39",69.35,64,65
"2011","(65,66]",80.25,14.42,575579,13340.55,52736.4,93,15.73,582293,13504,58596,"MIHPT-39",69.35,65,66
"2012","(66,67]",76.7,14.342,566973,13329.15,52736.4,110,15.26,570086,13428,58596,"MIHPT-39",69.35,66,67
"2013","(67,68]",61.1052631578947,14.7075,559343.25,13291.1,52003.95,74,17.14,565203,13352,58596,"MIHPT-39",69.35,67,68
"2026","(10,11]",7.67647061628454,30.214,466994.45,11849.05,31739.5,15,36.13,468764,12131,39064,"MIHPT-40",39,10,11
"2027","(11,12]",11.2999999523163,24.97,470534.5,11868,30762.9,21,30.45,476089,12131,39064,"MIHPT-40",39,11,12
"2028","(12,13]",18.2349999904633,25.7795,467909.85,11822.2,29786.3,25,36.63,472427,11902,43947,"MIHPT-40",39,12,13
"2029","(13,14]",7.83399999476969,28.0125,464308.6,12184.55,40773.05,21,31.92,466323,12436,53713,"MIHPT-40",39,13,14
"2030","(14,15]",3.21850001066923,25.171,460524.3,12199.7,40528.9,7.69999980926514,28.42,463881,12360,53713,"MIHPT-40",39,14,15
"2031","(15,16]",0.790000000223517,16.4255,460585.3,12482.2,36378.35,2.29999995231628,17.86,462661,12665,43947,"MIHPT-40",39,15,16
"2032","(16,17]",0.435000003129243,11.4765,460341.1,12234.05,49806.5,2.40000009536743,16.34,463881,12513,73244,"MIHPT-40",39,16,17
"2033","(17,18]",0.961499999091029,18.49,460524.15,11951.95,60304.65,2.79999995231628,44.81,463881,12207,253914,"MIHPT-40",39,17,18
"2037","(21,22]",1.54199999496341,9.3505,466445.05,11990.1,51759.5,7.80000019073486,10.54,474868,12284,102542,"MIHPT-40",39,21,22
"2038","(22,23]",10.3299999859184,9.5865,420361.9,12161.5,31495.35,15,10.9,422376,12284,43947,"MIHPT-40",39,22,23
"2039","(23,24]",15.5549999952316,9.6925,422559.1,12180.65,42970.2,20,11.5,428480,12436,92776,"MIHPT-40",39,23,24
"2040","(24,25]",3.09499999955296,8.839,423596.9,12283.6,52247.9,15,9.97,426038,12513,92776,"MIHPT-40",39,24,25
"2041","(25,26]",4.01349997259676,10.765,424085.25,12539.3,71779.65,11,11.92,426038,13352,161138,"MIHPT-40",39,25,26
"2068","(12,13]",4.74545457146384,3.802,598895.2,14347.5,54201.2,5.90000009536743,6.58,615253,15030,68361,"MIHPT-41",62.3,12,13
"2069","(13,14]",3.92099995948374,3.321,606768.95,14744.25,49806.6,7.40000009536743,5.02,614032,15946,53713,"MIHPT-41",62.3,13,14
"2070","(14,15]",0.733999998867512,3.003,618060.85,21069.2,57375,3.59999990463257,3.31,628681,27161,73244,"MIHPT-41",62.3,14,15
"2071","(15,16]",0.217000000551343,3.4395,628620.2,19161.9,53713,1.10000002384186,4.09,646992,22660,58596,"MIHPT-41",62.3,15,16
"2074","(18,19]",0.254999998956918,3.4655,691915.65,16621.25,55666.1,2,3.99,703146,18006,63478,"MIHPT-41",62.3,18,19
"2080","(24,25]",7.15000000111759,4.2615,934659.95,17319.25,57863.5,44,4.98,1027863,17853,63478,"MIHPT-41",62.3,24,25
"2089","(33,34]",0.128500002250075,4.577,997161.7,17334.55,50294.9,0.670000016689301,5.34,1044954,17624,58596,"MIHPT-41",62.3,33,34
"2090","(34,35]",0.321500000357628,4.601,1044099.25,17651.2,52003.9,2.29999995231628,5.23,1138951,18235,63478,"MIHPT-41",62.3,34,35
"2092","(36,37]",0.186500001326203,5.3915,1455977.2,20298.55,54201.2,0.870000004768372,6.22,2044740,24110,63478,"MIHPT-41",62.3,36,37
"2093","(37,38]",0.144000000879168,5.3175,1119235.75,18765,58351.7,0.490000009536743,6.32,1497848,19990,68361,"MIHPT-41",62.3,37,38
"2094","(38,39]",0.686999999731778,5.6335,1366008.55,20794.5,63478.15,3.29999995231628,6.01,1849422,23804,73244,"MIHPT-41",62.3,38,39
"2101","(45,46]",1.54049999341369,9.04,1258339.2,22183.25,96194.1,3.5,9.34,1292764,22431,107425,"MIHPT-41",62.3,45,46
"2102","(46,47]",0.94599999897182,9.225,1291421.3,22709.55,97903.15,3.29999995231628,9.63,1325724,22965,107425,"MIHPT-41",62.3,46,47
"2104","(48,49]",0.117500000819564,8.597,1048554.95,22850.8,111331.4,0.449999988079071,9.2,1137730,23423,122074,"MIHPT-41",62.3,48,49
"2105","(49,50]",0.16600000038743,9.3645,1156529.6,23575.5,111819.7,1,10.51,1214637,23881,117191,"MIHPT-41",62.3,49,50
"2109","(53,54]",0.430500004813075,8.95,1126987.4,23636.8,118655.9,2.70000004768372,9.68,1145054,23728,126957,"MIHPT-41",62.3,53,54
"2110","(54,55]",0.162000002712011,8.7955,1124851.25,23731.95,117435.15,1.10000002384186,9.82,1151158,23881,122074,"MIHPT-41",62.3,54,55
"2112","(56,57]",0.156000002101064,8.67,1253395.2,24643.85,124759.65,0.850000023841858,9.49,1536912,26856,136723,"MIHPT-41",62.3,56,57
"2113","(57,58]",0.111000001057982,11.4655,1157445.1,24281.3,123538.9,0.319999992847443,14.08,1214637,24644,131840,"MIHPT-41",62.3,57,58
"2164","(44,45]",9.7720000050962,10.4185,1961302.55,15785.7,92043.55,22,11.52,2966399,16327,102542,"MIHPT-42",46.75,44,45
"2165","(45,46]",14.41428565979,8.834,1074963.58333333,15392.8333333333,87079.1666666667,22,11.05,1272012,15564,126957,"MIHPT-42",46.75,45,46
"2184","(16,17]",3.12000001296401,4.326,812219.65,17624.45,51759.8,13,5.4,848415,19074,58596,"MIHPT-43",36.2,16,17
"2221","(15,16]",1.21999998986721,5.168,594134.3,14808.85,44435.3,7.69999980926514,5.84,604266,14954,53713,"MIHPT-44",51.95,15,16
"2222","(16,17]",2.92000000029802,5.338,615070.05,14904.4,43947,8,5.85,629902,15030,48830,"MIHPT-44",51.95,16,17
"2223","(17,18]",5.2939999833703,5.52,637226.5,14961.55,44679.45,9.89999961853027,6.33,667745,15259,53713,"MIHPT-44",51.95,17,18
"2224","(18,19]",4.86500006206334,5.4255,655415.55,14877.75,43214.55,6.30000019073486,6.42,678732,15030,48830,"MIHPT-44",51.95,18,19
"2225","(19,20]",1.31799999661744,5.653,631122.85,14801.25,42482.1,5,6.7,666524,14954,48830,"MIHPT-44",51.95,19,20
"2226","(20,21]",3.9500000204891,5.759,645710.75,15060.85,46144.35,8.5,6.1,693381,15412,58596,"MIHPT-44",51.95,20,21
"2227","(21,22]",6.55500004291534,5.841,682821.1,15190.6,46144.35,9.10000038146973,6.22,720237,15488,53713,"MIHPT-44",51.95,21,22
"2228","(22,23]",11.1050000429153,5.715,596209.6,14805.35,48341.65,15,6.83,710471,15412,68361,"MIHPT-44",51.95,22,23
"2229","(23,24]",5.0800000037998,6.0125,683980.75,15648.4,53468.65,11,6.96,822779,17319,68361,"MIHPT-44",51.95,23,24
"2231","(25,26]",0.15150000192225,5.7025,682210.65,15247.75,49806.5,0.569999992847443,6.59,891140,16633,63478,"MIHPT-44",51.95,25,26
"2240","(34,35]",0.143000000342727,5.4855,647053.4,15164,50294.85,0.959999978542328,6.51,727561,15412,63478,"MIHPT-44",51.95,34,35
"2246","(40,41]",0.968000003695488,6.7565,758873.25,15056.95,46632.65,7.90000009536743,7.2,958281,15564,53713,"MIHPT-44",51.95,40,41
"2249","(43,44]",0.245500000193715,6.727,852870.25,15091.45,46876.8,1.29999995231628,7.29,1014435,15336,53713,"MIHPT-44",51.95,43,44
"2271","(12,13]",2.50500000268221,7.4195,251777.7,49848.2,100344.65,8.69999980926514,11.01,347911,56078,122074,"MIHPT-45",52.95,12,13
"2272","(13,14]",2.36099999397993,6.8395,548478.55,46132.45,87893,12,8.81,745872,49440,92776,"MIHPT-45",52.95,13,14
"2273","(14,15]",1.26599998250604,9.5795,709311.2,44659.95,84719.05,8.89999961853027,11.74,1180456,45625,92776,"MIHPT-45",52.95,14,15
"2281","(22,23]",0.184999999031424,16.8465,7288918.65,63692.15,91555.25,1.79999995231628,21.74,13722342,80874,102542,"MIHPT-45",52.95,22,23
"2282","(23,24]",1.06100000292063,16.1365,4097659.3,53827,90578.65,6,18.53,4983062,59206,97659,"MIHPT-45",52.95,23,24
"2283","(24,25]",0.927000008895993,17.725,10041993.35,74201.85,99123.9,5.80000019073486,20.05,11797235,80111,107425,"MIHPT-45",52.95,24,25
"2284","(25,26]",0.830000020191073,13.5175,7212561.45,66080.15,95461.65,5.30000019073486,17.56,9514450,76067,102542,"MIHPT-45",52.95,25,26
"2285","(26,27]",0.153999999910593,14.4985,8715597.95,70059.1,97659,0.639999985694885,16.36,11360210,77898,107425,"MIHPT-45",52.95,26,27
"2286","(27,28]",1.46700000166893,14.5825,6884304.2,64466.6,97170.7,6.09999990463257,16.55,9065218,72329,102542,"MIHPT-45",52.95,27,28
"2289","(30,31]",0.199999996647239,21.019,4063112.3,53811.8,91799.4,2.09999990463257,30.38,5434736,57833,97659,"MIHPT-45",52.95,30,31
"2290","(31,32]",0.554500011727214,13.407,3518112.75,51419.8,88869.6,5.80000019073486,15.53,5868099,58977,97659,"MIHPT-45",52.95,31,32
"2294","(35,36]",0.960000011697411,9.7935,3550401.25,51362.6,93020.15,4.30000019073486,10.91,4299448,54170,97659,"MIHPT-45",52.95,35,36
"2295","(36,37]",0.77800001911819,10.517,4998382.65,56898.05,96438.25,4.30000019073486,12.55,6699424,63173,107425,"MIHPT-45",52.95,36,37
"2296","(37,38]",8.07899999469519,9.2655,5417890.05,59007.45,96438.25,15,10.35,6557818,62334,102542,"MIHPT-45",52.95,37,38
"2297","(38,39]",2.87000002600253,14.9835,5395489.2,59316.4,95461.65,13,22.73,6312448,61342,102542,"MIHPT-45",52.95,38,39
"2298","(39,40]",1.34499999396503,11.0045,3085848.5,50664.55,93264.3,9.5,14.27,3665883,52339,102542,"MIHPT-45",52.95,39,40
"2299","(40,41]",0.22000000141561,14.2345,2777367.5,49489.65,93264.3,2.5,15.28,3237404,51576,97659,"MIHPT-45",52.95,40,41
"2308","(49,50]",3.16949993036687,12.3845,1769280.05,49977.85,101565.4,15,13.5,2434156,53026,112308,"MIHPT-45",52.95,49,50
"2309","(50,51]",6.61000000610948,11.9335,2204352.05,52709.4,102297.85,21,13.73,2728355,55620,112308,"MIHPT-45",52.95,50,51
"2310","(51,52]",0.263636362823573,8.429,1795709,50221.9375,100710.875,1.89999997615814,10.65,2233955,52492,112308,"MIHPT-45",52.95,51,52
"2343","(30,31]",1.11999999992549,35.1565,143070.95,18166.3,112552.15,7.69999980926514,56.32,157476,18311,136723,"MIHPT-46",57.7,30,31
"2344","(31,32]",2.99500000327826,35.5865,161137.85,18330.2,247566.25,12,50.56,180670,18693,439467,"MIHPT-46",57.7,31,32
"2345","(32,33]",2.09500001035631,32.0215,185369.4,18520.95,558610.85,6.5,44.26,244148,19227,1093783,"MIHPT-46",57.7,32,33
"2346","(33,34]",3.09000000208616,41.4515,217536,19745.45,1081820.15,16,55.43,294198,20829,1826228,"MIHPT-46",57.7,33,34
"2347","(34,35]",7.44150001145899,19.4115,258552.8,20787,1458296.5,16,29.05,332041,21668,2211982,"MIHPT-46",57.7,34,35
"2348","(35,36]",6.2749999769032,12.2915,239814.45,23243.75,2041566.3,21,15.75,441908,32579,7280496,"MIHPT-46",57.7,35,36
"2349","(36,37]",5.71000000089407,20.795,263802,31273.75,3152195.8,18,34.23,441908,34486,7319559,"MIHPT-46",57.7,36,37
"2350","(37,38]",2.71000003442168,15.5935,269478.6,26646.45,1022247.95,15,24.02,330821,28382,1347697,"MIHPT-46",57.7,37,38
"2351","(38,39]",1.65000002011657,21.777,249824.5,24327.1,564226.15,9.69999980926514,34.66,303964,25559,878933,"MIHPT-46",57.7,38,39
"2352","(39,40]",1.29500002861023,16.542,234809.45,22652.35,384044.95,9.10000038146973,19.72,268563,23270,458998,"MIHPT-46",57.7,39,40
"2353","(40,41]",1.41199999637902,13.1935,161626.05,21137.9,191412.2,9.10000038146973,19.24,172124,21744,234382,"MIHPT-46",57.7,40,41
"2355","(42,43]",0.117500000819564,17.4265,147099.25,19623.4,124271.35,0.449999988079071,35.22,155034,20066,141606,"MIHPT-46",57.7,42,43
"2358","(45,46]",0.619999991729856,35.5695,166997.35,24510.15,2257881.35,3.59999990463257,38.8,371105,52721,12983794,"MIHPT-46",57.7,45,46
"2359","(46,47]",4.71549997031689,30.6325,200567.6,31933.8,6123722.05,12,42.5,240486,34639,15244606,"MIHPT-46",57.7,46,47
"2360","(47,48]",8.45199999287725,13.295,219916.45,40273.05,9685354.15,17,16.54,285653,47761,20054324,"MIHPT-46",57.7,47,48
